Nº  da AF,Tipo,Nome do Fornecedor,Filial,A.F. Principal,"Tem
Filha",Fornecedor,Nome da Filial,Comprador,Nome do Comprador,Un. Compr.,"Dados
Repres.","Data da
AF","Dt. Últ.
Receb.","Cond.
Pag.",Unidade,"Desconto
 (R$/%)","Outras
Despesas","Valor Total
Pedido (R$)",ST,Autoriz,Origem,Origem,Dev,"Impressa/
Enviada",Transp. 1,Cond. Pag T1,Frete T1,Transp 2,Cond. Pag. T2,Frete T2,"Fnt.
Recurso","Tipo Frete
Interno","Guia
Importação","Núm.
Contrato","Núm.
Licitação",Multa Atraso,Qtd dias,Ind. Data Base,Autorizador,Moeda,"Data de
Validade","Código
Referência",Val. Tot. Financeiro,Valor Total Integral,"Recebto
Confirmado",Modalidade,Modalidade,XML Gerado,Aceita,Data Aceite,Total Valor Pendente,Total Qtde. Pendente
00003688,N,DELL COMPUTADORES DO BRASIL LTDA,016,00003688,N,8905,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/8/2022,4/14/2022,00,001,0,"18,6","184,01",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"184,01","184,01",Não,00000001,Padrão,,S,4/8/2022,0,0
00003689,N,ASSOCIACAO POLO DIGITAL DE MANAUS,016,00003689,N,10445,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/8/2022,4/8/2022,00,001,0,0,"2.000,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"2.000,00","2.000,00",Não,00000001,Padrão,,S,4/8/2022,0,0
00003690,N,RAMA COMERCIO E SERVICOS EIRELI,016,00003690,N,11595,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/11/2022,,05,001,0,0,477,A,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,477,477,Não,00000001,Padrão,,S,4/11/2022,477,1
00003691,N,AMERICANAS S.A,016,00003691,N,6637,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/11/2022,,05,001,0,0,"680,03",A,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"680,03","680,03",Não,00000001,Padrão,,S,4/11/2022,"680,03",1
00003692,N,HITACHI AR CONDICIONADO DO BRASIL LTDA,016,00003692,N,4101,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,4/11/2022,4/28/2022,15,001,0,0,"73.659,72",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"73.659,72","73.659,72",Não,00000001,Padrão,,S,4/11/2022,0,0
00003693,N,AMERICANAS S.A.,016,00003693,N,11596,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/11/2022,,05,001,0,0,"144,48",A,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"144,48","144,48",Não,00000001,Padrão,,S,4/11/2022,"144,48",1
00003694,N,V DE LIMA DIAS EIRELI,016,00003694,N,11597,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,4/11/2022,4/12/2022,15,001,0,0,"18.445,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"18.445,00","18.445,00",Não,00000001,Padrão,,S,4/11/2022,0,0
00003696,N,INFO STORE COMPUTADORES DA AMAZONIA LTDA,016,00003696,N,8959,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/11/2022,4/14/2022,30,001,8,0,"151,9",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"151,9","151,9",Não,00000001,Padrão,,S,4/11/2022,0,0
00003697,N,RUFINO COMERCIO DE ALIMENTOS LTDA.,016,00003697,N,8776,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,4/12/2022,4/14/2022,00,001,0,0,"504,35",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"504,35","504,35",Não,00000001,Padrão,,S,4/12/2022,0,0
00003698,N,CLIMA NORTE REFRIGERACAO EIRELI,016,00003698,N,11604,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/13/2022,4/19/2022,00,001,0,0,"1.107,40",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.107,40","1.107,40",Não,00000001,Padrão,,S,4/13/2022,0,0
00003699,N,COCIL-CONSTRUÇÕES CIVIS E INDUSTRIAIS LTDA.,016,00003699,N,8286,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/13/2022,4/19/2022,00,001,0,0,"87,9",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"87,9","87,9",Não,00000001,Padrão,,S,4/13/2022,0,0
00003701,N,COCIL-CONSTRUÇÕES CIVIS E INDUSTRIAIS LTDA.,016,00003701,N,8286,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/13/2022,4/14/2022,30,001,0,0,"5.236,50",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"5.236,50","5.236,50",Não,00000001,Padrão,,S,4/13/2022,0,0
00003702,N,SV INSTALAÇÕES LTDA.,016,00003702,N,8960,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/13/2022,4/26/2022,30,001,"441,37",0,"3.976,86",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"3.976,86","3.976,86",Não,00000001,Padrão,,S,4/13/2022,0,0
00003703,N,AUTOMOX INC. ,016,00003703,N,11008,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/13/2022,4/19/2022,00,001,0,0,"64,04",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"64,04","64,04",Não,00000001,Padrão,,S,4/13/2022,0,0
00003704,N,AUTOMOX INC. ,016,00003704,N,11008,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/13/2022,4/19/2022,00,001,0,0,"1.568,94",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.568,94","1.568,94",Não,00000001,Padrão,,S,4/13/2022,0,0
00003705,N,BORTOLINI INDUSTRIA DE MOVEIS LTDA,016,00003705,N,9882,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,4/13/2022,,15,001,0,"2.819,15","77.996,33",A,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"77.996,33","77.996,33",Não,00000001,Padrão,,S,4/14/2022,"77.996,33",49
00003706,N,DHL WORLDWIDE EXPRESS BRASIL LTDA,016,00003706,N,960,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/14/2022,4/19/2022,00,001,0,0,"534,42",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"534,42","534,42",Não,00000001,Padrão,,S,4/14/2022,0,0
00003707,N, FK GRUPO S/A ,016,00003707,N,11554,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,4/14/2022,,15,001,0,"1.702,97","47.115,41",A,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"47.115,41","47.115,41",Não,00000001,Padrão,,S,4/14/2022,"47.115,41",64
00003708,N,BORDADOS FREITAS & MUNIZ LTDA,016,00003708,N,11606,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,4/14/2022,4/19/2022,00,001,0,0,"169,9",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"169,9","169,9",Não,00000001,Padrão,,S,4/14/2022,0,0
00003709,N,B F COMERCIO DE MOVEIS LTDA,016,00003709,N,11605,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,4/14/2022,4/18/2022,15,001,0,0,"33.900,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"33.900,00","33.900,00",Não,00000001,Padrão,,S,4/14/2022,0,0
00003710,N,UDACITY INC.,016,00003710,N,8709,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/14/2022,4/19/2022,00,001,0,0,"551,26",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"551,26","551,26",Não,00000001,Padrão,,S,4/14/2022,0,0
00003711,N,ARTFLEX SOLUÇÕES INTELIGENTES PARA ESCRITORIO ,016,00003711,N,9881,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,4/14/2022,4/18/2022,15,001,0,0,"16.741,49",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"16.741,49","16.741,49",Não,00000001,Padrão,,S,4/14/2022,0,0
00003712,N,ARTFLEX SOLUÇÕES INTELIGENTES PARA ESCRITORIO ,016,00003712,N,9881,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,4/14/2022,4/18/2022,15,001,0,0,"37.588,59",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"37.588,59","37.588,59",Não,00000001,Padrão,,S,4/14/2022,0,0
00003713,N,CENTRO DE INTEGRACAO EMPRESA ESCOLA CIEE,016,00003713,N,10256,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/20/2022,4/20/2022,00,001,0,0,980,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,980,980,Não,00000001,Padrão,,S,4/20/2022,0,0
00003714,N,WILSON SILVA PRATA 65945352268,016,00003714,N,11621,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/25/2022,4/25/2022,00,001,0,0,"10.200,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"10.200,00","10.200,00",Não,00000001,Padrão,,S,4/25/2022,0,0
00003715,N,E. L GREGORIN SANTANA INFORMATICA EPP,016,00003715,N,8337,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,4/25/2022,5/13/2022,00,001,0,0,"157,5",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"157,5","157,5",Não,00000001,Padrão,,S,4/25/2022,0,0
00003716,N,SICTELL INDUSTRIA E COMERCIO DE PROD ELETRICOS E METALICOS LTDA ,016,00003716,N,10599,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/27/2022,4/27/2022,30,001,0,0,"11.000,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"11.000,00","11.000,00",Não,00000001,Padrão,,S,4/27/2022,0,0
00003717,N,LOCALIZA RENT A CAR S/A,016,00003717,N,10695,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/28/2022,5/4/2022,20,001,0,0,"362,88",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"362,88","362,88",Não,00000001,Padrão,,S,4/28/2022,0,0
00003718,N,LOCALIZA RENT A CAR S/A,016,00003718,N,10695,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/28/2022,5/4/2022,20,001,0,0,"275,03",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"275,03","275,03",Não,00000001,Padrão,,S,4/28/2022,0,0
00003719,N,BANCO SANTANDER BRASIL (CARTÃO) ,016,00003719,N,5755,C.E.S.A.R - NORTE,19,MARIA HELENA,,Não,4/28/2022,4/18/2022,00,001,0,0,"7,99",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"7,99","7,99",Não,00000001,Padrão,,S,4/28/2022,0,0
00003720,N,UBER DO BRASIL TECNOLOGIA LTDA.,016,00003720,N,10038,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/28/2022,4/28/2022,08,001,0,0,"2.540,94",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"2.540,94","2.540,94",Não,00000001,Padrão,,S,4/28/2022,0,0
00003721,N,TELEFONICA BRASIL S.A,016,00003721,N,11212,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/28/2022,4/28/2022,00,001,0,0,140,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,140,140,Não,00000001,Padrão,,S,4/28/2022,0,0
00003722,N,WALESWSKA TELLES DE SOUZA PINHEIRO,016,00003722,N,10710,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/28/2022,4/28/2022,00,001,0,0,"21.930,08",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"21.930,08","21.930,08",Não,00000001,Padrão,,S,4/28/2022,0,0
00003723,N,W OLIVEIRA DE SOUZA ME,016,00003723,N,9643,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/28/2022,4/28/2022,08,001,0,0,"4.200,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"4.200,00","4.200,00",Não,00000001,Padrão,,S,4/28/2022,0,0
00003724,N,W OLIVEIRA DE SOUZA ME,016,00003724,N,9643,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,4/28/2022,4/28/2022,20,001,0,0,"1.250,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.250,00","1.250,00",Não,00000001,Padrão,,S,4/28/2022,0,0
00003725,N,TELEFONICA BRASIL S.A,016,00003725,N,11212,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/28/2022,4/28/2022,00,001,0,0,809,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,809,809,Não,00000001,Padrão,,S,4/28/2022,0,0
00003726,N,TELEFONICA BRASIL S.A,016,00003726,N,11214,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/28/2022,4/28/2022,00,001,0,0,50,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,50,50,Não,00000001,Padrão,,S,4/28/2022,0,0
00003727,N,AMAZONAS ENERGIA S.A,016,00003727,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/29/2022,4/29/2022,00,001,0,0,"55,63",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"55,63","55,63",Não,00000001,Padrão,,S,4/29/2022,0,0
00003728,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003728,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"390,86",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"390,86","390,86",Não,00000001,Padrão,,S,5/2/2022,0,0
00003729,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003729,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"509,41",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"509,41","509,41",Não,00000001,Padrão,,S,5/2/2022,0,0
00003730,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003730,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"497,8",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"497,8","497,8",Não,00000001,Padrão,,S,5/2/2022,0,0
00003731,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003731,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"497,8",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"497,8","497,8",Não,00000001,Padrão,,S,5/2/2022,0,0
00003732,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003732,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"497,8",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"497,8","497,8",Não,00000001,Padrão,,S,5/2/2022,0,0
00003733,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003733,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,609,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,609,609,Não,00000001,Padrão,,S,5/2/2022,0,0
00003734,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003734,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"502,89",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"502,89","502,89",Não,00000001,Padrão,,S,5/2/2022,0,0
00003735,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003735,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"502,89",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"502,89","502,89",Não,00000001,Padrão,,S,5/2/2022,0,0
00003736,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003736,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"603,75",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"603,75","603,75",Não,00000001,Padrão,,S,5/2/2022,0,0
00003737,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003737,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"509,41",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"509,41","509,41",Não,00000001,Padrão,,S,5/2/2022,0,0
00003738,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003738,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"502,89",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"502,89","502,89",Não,00000001,Padrão,,S,5/2/2022,0,0
00003739,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003739,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"502,89",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"502,89","502,89",Não,00000001,Padrão,,S,5/2/2022,0,0
00003740,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003740,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"499,92",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"499,92","499,92",Não,00000001,Padrão,,S,5/2/2022,0,0
00003741,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003741,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"580,42",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"580,42","580,42",Não,00000001,Padrão,,S,5/2/2022,0,0
00003742,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003742,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"499,92",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"499,92","499,92",Não,00000001,Padrão,,S,5/2/2022,0,0
00003743,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003743,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"499,92",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"499,92","499,92",Não,00000001,Padrão,,S,5/2/2022,0,0
00003744,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003744,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,5/2/2022,00,001,0,0,"499,92",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"499,92","499,92",Não,00000001,Padrão,,S,5/2/2022,0,0
00003745,N,SMTEC SISTEMAS DE INFORMÁTICA LTDA,016,00003745,N,8631,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,5/2/2022,5/4/2022,08,001,0,0,"14.000,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"14.000,00","14.000,00",Não,00000001,Padrão,,S,5/2/2022,0,0
00003746,N,CENTRO DE EST. E SIST. AVANC. RECIFE,016,00003746,N,2006,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/2/2022,4/29/2022,15,001,0,0,"849,65",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"849,65","849,65",Não,00000001,Padrão,,S,5/2/2022,0,0
00003747,N,CENTRO DE EST. E SIST. AVANC. RECIFE,016,00003747,N,2006,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/3/2022,4/29/2022,15,001,0,0,"21.150,91",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"21.150,91","21.150,91",Não,00000001,Padrão,,S,5/3/2022,0,0
00003748,N,SYMA COMPUTADORES EIRELI,016,00003748,N,11120,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,5/3/2022,5/25/2022,00,001,0,0,"1.648,84",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.648,84","1.648,84",Não,00000001,Padrão,,S,5/3/2022,0,0
00003749,N,KABUM COMERCIO ELETRÔNICO S.A,016,00003749,N,7417,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,5/3/2022,5/25/2022,00,001,0,0,"793,01",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"793,01","793,01",Não,00000001,Padrão,,S,5/3/2022,0,0
00003750,N,INFO STORE COMPUTADORES DA AMAZONIA LTDA,016,00003750,N,8959,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,5/3/2022,5/19/2022,30,001,"23,98",0,"455,62",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"455,62","455,62",Não,00000001,Padrão,,S,5/3/2022,0,0
00003751,N,AOVS SISTEMAS DE INFORMATICA LTDA,016,00003751,N,4520,C.E.S.A.R - NORTE,34,ALINE DAVINO DA SILVA ,,Não,5/3/2022,5/4/2022,15,001,0,0,"1.800,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.800,00","1.800,00",Não,00000001,Padrão,,S,5/3/2022,0,0
00003752,N,TRUEDATA COMERCIO DE EQUIPAMENTOS E SERVICOS DE INFORMATICA EIRELI,016,00003752,N,9172,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,5/4/2022,5/19/2022,30,001,0,0,"117,23",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"117,23","117,23",Não,00000001,Padrão,,S,5/4/2022,0,0
00003753,N,INFO STORE COMPUTADORES DA AMAZONIA LTDA,016,00003753,N,8959,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,5/4/2022,5/19/2022,30,001,"166,03",0,"3.154,52",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"3.154,52","3.154,52",Não,00000001,Padrão,,S,5/4/2022,0,0
00003754,N,TRUEDATA COMERCIO DE EQUIPAMENTOS E SERVICOS DE INFORMATICA EIRELI,016,00003754,N,9172,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,5/4/2022,5/19/2022,30,001,0,0,"469,4",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"469,4","469,4",Não,00000001,Padrão,,S,5/4/2022,0,0
00003755,N,AMAZONAS ENERGIA S.A,016,00003755,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/5/2022,5/5/2022,00,001,0,0,"52,72",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"52,72","52,72",Não,00000001,Padrão,,S,5/5/2022,0,0
00003756,N,JONES LOPES DA SILVA 00003054217,016,00003756,N,11113,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,5/6/2022,5/6/2022,08,001,0,0,"1.250,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.250,00","1.250,00",Não,00000001,Padrão,,S,5/6/2022,0,0
00003757,N,DHL WORLDWIDE EXPRESS BRASIL LTDA,016,00003757,N,960,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,5/9/2022,5/13/2022,00,001,0,0,"933,45",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"933,45","933,45",Não,00000001,Padrão,,S,5/9/2022,0,0
00003758,N,OI S.A. - EM RECUPERACAO JUDICIAL,016,00003758,N,10990,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/10/2022,5/10/2022,00,001,0,0,"3.803,26",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"3.803,26","3.803,26",Não,00000001,Padrão,,S,5/10/2022,0,0
00003759,N,TELEFONICA BRASIL S.A,016,00003759,N,11212,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,5/10/2022,5/10/2022,00,001,0,0,"1.909,83",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.909,83","1.909,83",Não,00000001,Padrão,,S,5/10/2022,0,0
00003760,N,BORDADOS FREITAS & MUNIZ LTDA,016,00003760,N,11606,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,5/10/2022,8/16/2022,00,001,0,0,"279,9",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"279,9","279,9",Não,00000001,Padrão,,S,5/10/2022,0,0
00003761,N,MFM SERVIÇOS DE APOIO ADMINISTRATIVO EIRELI-ME ,016,00003761,N,8056,C.E.S.A.R - NORTE,2979,DANIELE LUISE DO NASCIMENTO ,,Não,5/10/2022,5/13/2022,00,001,0,0,670,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,670,670,Não,00000001,Padrão,,S,5/10/2022,0,0
00003762,N,AOVS SISTEMAS DE INFORMATICA LTDA,016,00003762,N,4520,C.E.S.A.R - NORTE,34,ALINE DAVINO DA SILVA ,,Não,5/10/2022,5/13/2022,15,001,0,0,270,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,270,270,Não,00000001,Padrão,,S,5/10/2022,0,0
